coin_marketcap,coin_name,coin_position,coin_price,coin_supply,coin_volume,year
"$26,168,042","NANJ
NANJCOIN",316,$0.001352,"19,361,889,557
*","$557,866",2018
"$25,926,143","SNC
SunContract",317,$0.216655,"119,665,373
*","$5,050,458",2018
"$25,807,017","MTN
Medicalchain",318,$0.139497,"185,000,000
*","$9,743,600",2018
"$25,741,191","SWH
Switcheo",319,$0.066669,"386,102,180
*","$4,315,484",2018
"$25,731,249","$PAC
PACcoin",320,$0.007350,"3,500,992,456","$159,643",2018
"$25,627,423","TRST
WeTrust",321,$0.278113,"92,147,500
*","$264,643",2018
"$25,553,412","BITB
Bean Cash",322,$0.010337,"2,472,097,521
*","$1,135,365",2018
"$25,195,348","PPY
Peerplays",323,$6.35,"3,965,901

*","$9,319",2018
"$25,001,602","SPC
SpaceChain",324,$0.048548,"514,991,707
*","$28,439",2018
"$24,777,045","BOT
Bodhi",325,$0.619426,"40,000,000
*","$4,116,695",2018
"$24,717,889","SENC
Sentinel Chain",326,$0.155627,"158,827,361
*","$3,730,225",2018
"$24,638,006","TAU
Lamden",327,$0.173244,"142,215,728
*","$306,783",2018
"$24,096,155","MTH
Monetha",328,$0.110932,"217,215,567
*","$1,519,336",2018
"$24,037,884","DIME
Dimecoin",329,$0.000045,"539,096,740,560","$28,269",2018
"$23,940,885","BLK
BlackCoin",330,$0.311747,"76,795,848
*","$280,454",2018
"$23,849,088","LEO
LEOcoin",331,$0.235120,"101,433,887
*","$1,333,553",2018
"$23,771,150","BAX
BABB",332,$0.001668,"14,248,907,135
*","$609,041",2018
"$23,762,717","TIX
Blocktix",333,$0.594068,"40,000,000
*","$6,317,767",2018
"$23,749,995","ERA
ERA",334,$0.071457,"332,369,691","$4,505",2018
"$23,627,824","KEY
Selfkey",335,$0.012355,"1,912,447,546
*","$409,619",2018
"$23,570,418","NMR
Numeraire",336,$17.43,"1,351,970
*","$279,430",2018
"$23,494,773","SWFTC
SwftCoin",337,$0.013426,"1,750,000,000
*","$31,405,563",2018
"$23,414,794","PHR
Phore",338,$1.84,"12,740,475
*","$23,892",2018
"$23,317,472","XSN
StakeNet",339,$0.408487,"57,082,486
*","$84,781",2018
"$23,283,586","YEE
YEE",340,$0.017055,"1,365,218,125
*","$63,689,756",2018
"$23,160,564","SOC
All Sports",341,$0.045807,"505,611,290
*","$8,867,619",2018
"$22,980,435","DMD
Diamond",342,$8.37,"2,745,767","$23,762",2018
"$22,809,878","ACAT
Alphacat",343,$0.008174,"2,790,428,084
*","$1,196,274",2018
"$22,797,879","IOC
I/O Coin",344,$1.37,"16,666,242
*","$60,219",2018
"$22,590,310","SIB
SIBCoin",345,$1.35,"16,681,670","$1,456,927",2018
"$22,495,447","GRID
Grid+",346,$0.573330,"39,236,491
*","$4,891",2018
"$22,489,750","COLX
ColossusXT",347,$0.002097,"10,724,738,924","$313,051",2018
"$22,353,498","TIO
Trade Token",348,$0.248589,"89,921,436
*","$626,126",2018
"$22,151,694","OMNI
Omni",349,$39.49,"560,902
*","$1,794,994",2018
"$22,095,300","DLT
Agrello",350,$0.256985,"85,978,873
*","$2,081,231",2018
"$21,794,135","AIDOC
AI Doctor",351,$0.049160,"443,330,796
*","$6,067,046",2018
"$21,708,553","VRC
VeriCoin",352,$0.701967,"30,925,334","$758,164",2018
"$21,682,542","HVN
Hive Project",353,$0.057820,"375,000,000
*","$29,661",2018
"$21,659,864","MDA
Moeda Loyalty...",354,$1.10,"19,628,888
*","$1,403,132",2018
"$21,500,293","THC
HempCoin",355,$0.093285,"230,478,760","$208,607",2018
"$21,431,316","RVR
RevolutionVR",356,$0.102054,"210,000,000
*","$1,225,002",2018
"$21,337,026","GRC
GridCoin",357,$0.054666,"390,312,753","$300,481",2018
"$21,206,889","MSP
Mothership",358,$0.151478,"140,000,000
*","$52,618",2018
"$21,128,249","DXT
Datawallet",359,$0.054144,"390,222,225
*","$1,169,180",2018
"$21,060,881","BLT
Bloom",360,$0.441761,"47,674,793
*","$25,641",2018
"$20,981,649","MDT
Measurable Da...",361,$0.082932,"252,998,051
*","$2,683,956",2018
"$20,967,987","FLASH
Flash",362,$0.023298,"900,000,000
*","$4,836",2018
"$20,857,196","HTML
HTMLCOIN",363,$0.000317,"65,870,018,834","$68,435",2018
"$20,740,170","BANCA
Banca",364,$0.001776,"11,675,255,732
*","$3,224,827",2018
"$20,731,180","ATM
ATMChain",365,$0.004448,"4,660,285,460
*","$478,986",2018
"$20,592,596","FAIR
FairCoin",366,$0.387124,"53,193,831
*",Low Vol,2018
"$20,573,310","DADI
DADI",367,$0.265977,"77,349,832
*","$3,163,467",2018
"$20,468,256","ARN
Aeron",368,$1.57,"13,000,000
*","$11,163,161",2018
"$20,432,988","PASC
Pascal Coin",369,$1.03,"19,839,888","$111,378",2018
"$20,416,959","ZOI
Zoin",370,$1.16,"17,530,756","$65,719",2018
"$20,143,872","LKK
Lykke",371,$0.064455,"312,527,571
*","$25,133",2018
"$19,962,142","HMC
Hi Mutual Soc...",372,$0.049399,"404,100,000
*","$4,032,417",2018
"$19,799,260","RADS
Radium",373,$5.69,"3,476,726
*","$683,665",2018
"$19,640,609","EDR
E-Dinar Coin",374,$0.022162,"886,211,988","$47,015",2018
"$19,409,194","SWM
Swarm",375,$0.379728,"51,113,355
*",Low Vol,2018
"$19,361,685","IDH
indaHash",376,$0.048412,"399,936,259
*","$50,894",2018
"$19,297,791","TCT
TokenClub",377,$0.040085,"481,425,335
*","$1,796,022",2018
"$19,160,728","XWC
WhiteCoin",378,$0.076985,"248,887,665
*","$639,333",2018
"$19,114,953","UQC
Uquid Coin",379,$1.91,"10,000,000
*","$1,605,612",2018
"$19,065,110","XPM
Primecoin",380,$0.817033,"23,334,571","$1,538,836",2018
"$18,904,182","LUX
LUXCoin",381,$12.27,"1,540,221","$321,645",2018
"$18,749,343","BPT
Blockport",382,$0.360697,"51,980,933
*","$198,486",2018
"$18,621,293","MTX
Matryx",383,$0.801802,"23,224,303
*","$2,713,872",2018
"$18,581,351","CHSB
SwissBorg",384,$0.032269,"575,821,133
*","$65,591",2018
"$18,571,942","CV
carVertical",385,$0.003360,"5,527,007,744
*","$114,740",2018
"$18,426,828","COV
Covesting",386,$1.05,"17,500,000
*","$209,038",2018
"$18,360,431","CAT
BitClave",387,$0.036619,"501,394,406
*","$441,961",2018
"$18,248,058","RNT
OneRoot Network",388,$0.077864,"234,357,524
*","$730,316",2018
"$18,166,290","MWAT
Restart Energ...",389,$0.043774,"415,000,000
*","$685,804",2018
"$18,147,584","EXP
Expanse",390,$2.30,"7,906,397","$584,772",2018
"$17,998,065","AXP
aXpire",391,$0.067917,"265,000,000
*","$239,498",2018
"$17,976,343","BCA
Bitcoin Atom",392,$1.00,"17,962,284","$24,003",2018
"$17,890,922","PRG
Paragon",393,$0.271335,"65,936,608
*","$127,961",2018
"$17,791,622","BEE
Bee Token",394,$0.110213,"161,430,086
*","$118,075",2018
"$17,777,736","LA
LATOKEN",395,$0.219377,"81,037,294
*","$919,921",2018
"$17,654,275","NET
Nimiq Exchang...",396,$1.68,"10,500,000
*","$161,353",2018
"$17,526,514","HOT
Hydro Protocol",397,$0.046013,"380,901,701
*","$1,791,624",2018
"$17,332,123","MUE
MonetaryUnit",398,$0.133826,"129,512,025","$253,045",2018
"$17,162,248","OAX
OAX",399,$0.686236,"25,009,250
*","$1,697,627",2018
"$16,984,197","INCNT
Incent",400,$0.369088,"46,016,602
*","$32,263",2018
"$16,918,328","PZM
PRIZM",401,$0.978535,"17,289,449
*","$18,732",2018
"$16,890,934","SLR
SolarCoin",402,$0.400543,"42,170,117
*","$56,453",2018
"$16,871,279","PRA
ProChain",403,$0.340402,"49,562,749
*","$13,524,344",2018
"$16,705,113","LINDA
Linda",404,$0.001865,"8,959,335,701","$160,340",2018
"$16,677,620","OCT
OracleChain",405,$0.555921,"30,000,000
*","$6,806",2018
"$16,668,703","CAPP
Cappasity",406,$0.040330,"413,312,230
*","$50,339",2018
"$16,568,541","RMT
SureRemit",407,$0.033137,"500,000,000
*","$126,205",2018
"$16,536,372","XTO
Tao",408,$0.502883,"32,883,116","$7,166",2018
"$16,503,959","POSW
PoSW Coin",409,$0.374239,"44,100,000
*","$5,448",2018
"$16,489,773","EVE
Devery",410,$0.262082,"62,918,410
*","$372,635",2018
"$16,414,676","AURA
Aurora DAO",411,$0.161074,"101,907,520
*","$49,483",2018
"$16,408,093","HDG
Hedge",412,$4.42,"3,709,674
*",Low Vol,2018
"$16,335,273","STX
Stox",413,$0.382407,"42,717,013
*","$1,161,274",2018
"$16,145,868","RBY
Rubycoin",414,$0.632151,"25,541,153
*","$53,049",2018
"$16,067,521","BBN
Banyan Network",415,$0.102709,"156,436,867
*","$1,435,620",2018
"$15,959,878","STQ
Storiqa",416,$0.002055,"7,767,544,247
*","$76,786",2018
"$15,678,006","DEB
Debitum",417,$0.082846,"189,243,475
*","$41,556",2018
"$15,522,630","EKO
EchoLink",418,$0.041637,"372,810,007
*","$3,333,339",2018
"$15,499,844","LMC
LoMoCoin",419,$0.067970,"228,040,319
*","$44,736",2018
"$15,451,354","ZAP
Zap",420,$0.138354,"111,680,229
*","$28,529",2018
"$15,424,011","IXT
iXledger",421,$0.431093,"35,778,844
*","$377,483",2018
"$15,360,002","BDG
BitDegree",422,$0.043320,"354,569,198
*","$20,688",2018
"$15,280,176","DICE
Etheroll",423,$2.18,"7,001,623
*","$45,330",2018
"$15,184,662","EVR
Everus",424,$0.181842,"83,504,497
*","$390,751",2018
"$15,174,351","TRUE
True Chain",425,$0.606974,"25,000,000
*","$29,621,614",2018
"$15,133,201","TFD
TE-FOOD",426,$0.036467,"414,984,160
*","$243,399",2018
"$15,076,543","DTB
Databits",427,$0.662769,"22,747,809
*","$85,457",2018
"$14,877,047","BIS
Bismuth",428,$1.63,"9,114,095","$29,069",2018
"$14,633,967","ENRG
Energycoin",429,$0.120135,"121,812,276","$21,041",2018
"$14,602,689","PARETO
Pareto Network",430,$0.063989,"228,207,933
*","$299,534",2018
"$14,598,347","OK
OKCash",431,$0.197356,"73,969,733
*","$439,347",2018
"$14,590,857","ALIS
ALIS",432,$0.378603,"38,538,647
*","$24,340",2018
"$14,565,356","ALQO
ALQO",433,$0.389842,"37,362,191","$97,149",2018
"$14,561,511","XMY
Myriad",434,$0.009281,"1,568,889,868","$103,143",2018
"$14,520,086","DNA
EncrypGen",435,$0.234428,"61,938,257
*","$262,932",2018
"$14,380,476","XPA
XPA",436,$0.251505,"57,177,751
*","$8,218",2018
"$14,213,293","ICOS
ICOS",437,$25.13,"565,493
*","$14,880",2018
"$14,193,836","HKN
Hacken",438,$3.27,"4,338,251
*","$438,930",2018
"$14,145,281","PTOY
Patientory",439,$0.202075,"70,000,000
*","$839,057",2018
"$14,044,444","NLC2
NoLimitCoin",440,$0.068308,"205,603,330
*","$66,645",2018
"$13,944,895","DRT
DomRaider",441,$0.023575,"591,500,000
*","$192,691",2018
"$13,850,559","PLBT
Polybius",442,$3.49,"3,969,565
*","$8,809",2018
"$13,803,006","SWT
Swarm City",443,$1.69,"8,153,333
*","$528,892",2018
"$13,775,535","CAS
Cashaa",444,$0.038317,"359,519,081
*","$40,088",2018
"$13,734,317","FLIXX
Flixxo",445,$0.177994,"77,161,802
*","$747,381",2018
"$13,724,738","MOT
Olympus Labs",446,$0.357656,"38,374,078
*","$266,694",2018
"$13,684,317","CLAM
Clams",447,$4.60,"2,973,195
*","$85,893",2018
"$13,682,453","BITG
Bitcoin Green",448,$4.83,"2,835,298","$44,059",2018
"$13,535,487","BSD
BitSend",449,$0.716054,"18,902,879","$67,116",2018
"$13,509,731","DIVX
Divi",450,$2.63,"5,143,207
*","$20,442",2018
"$13,410,617","NCT
PolySwarm",451,$0.009134,"1,468,214,570
*","$62,501",2018
"$13,401,644","CXO
CargoX",452,$0.103831,"129,071,409
*","$146,389",2018
"$13,237,678","FLO
FlorinCoin",453,$0.092172,"143,618,529","$149,576",2018
"$13,178,126","RISE
Rise",454,$0.106719,"123,484,061
*","$1,608",2018
"$13,026,689","BITUSD
bitUSD",455,$1.06,"12,233,700
*","$2,701,341",2018
"$13,020,907","BERRY
Rentberry",456,$0.057751,"225,464,482
*","$57,444",2018
"$12,980,827","XRL
Rialto",457,$0.172877,"75,086,925
*","$6,775",2018
"$12,926,062","PST
Primas",458,$0.252462,"51,200,000
*","$1,644,736",2018
"$12,875,213","BQ
bitqy",459,$0.004136,"3,112,980,711
*",Low Vol,2018
"$12,783,987","GOLOS
Golos",460,$0.102667,"124,518,891","$89,880",2018
"$12,712,509","BMC
Blackmoon",461,$0.602219,"21,109,444
*","$846,340",2018
"$12,688,100","SNOV
Snovio",462,$0.031330,"404,982,126
*","$100,597",2018
"$12,543,830","MUSIC
Musicoin",463,$0.017970,"698,045,864","$139,466",2018
"$12,540,221","FLDC
FoldingCoin",464,$0.021404,"585,880,527
*","$75,872",2018
"$12,483,098","POLIS
Polis",465,$6.97,"1,790,097","$68,855",2018
"$12,469,787","MUSE
MUSE",466,$0.855161,"14,581,806
*",$611,2018
"$12,415,196","PLU
Pluton",467,$14.61,"850,000
*",$932,2018
"$12,321,098","CAN
CanYaCoin",468,$0.300409,"41,014,393
*","$147,010",2018
"$12,257,182","NEU
Neumark",469,$0.426737,"28,723,038
*","$192,839",2018
"$12,134,327","BNTY
Bounty0x",470,$0.094026,"129,053,188
*","$166,073",2018
"$12,117,150","ART
Maecenas",471,$0.401894,"30,150,150
*","$25,115",2018
"$12,030,236","NXC
Nexium",472,$0.180849,"66,520,799
*","$42,327",2018
"$11,939,949","OXY
Oxycoin",473,$0.110518,"108,035,836","$27,927",2018
"$11,927,842","ARY
Block Array",474,$0.174305,"68,430,738
*","$102,807",2018
"$11,897,107","NEOS
NeosCoin",475,$3.15,"3,774,656","$450,345",2018
"$11,822,261","COFI
CoinFi",476,$0.068618,"172,291,295
*","$358,422",2018
"$11,798,286","LOC
LockTrip",477,$1.27,"9,292,966
*","$18,152",2018
"$11,735,303","AIT
AICHAIN",478,$0.021932,"535,067,071
*","$45,015",2018
"$11,681,555","NPX
NaPoleonX",479,$0.461175,"25,330,000
*","$52,632",2018
"$11,642,286","HWC
HollyWoodCoin",480,$3.01,"3,862,378","$105,852",2018
"$11,603,117","CVCOIN
CVCoin",481,$1.18,"9,837,033
*","$11,118",2018
"$11,539,636","MINT
Mintcoin",482,$0.000463,"24,947,260,808
*","$19,348",2018
"$11,520,826","NYC
NewYorkCoin",483,$0.000086,"134,024,588,760","$8,958",2018
"$11,504,015","DBET
DecentBet",484,$0.094989,"121,109,185
*","$30,639",2018
"$11,218,841","TRF
Travelflex",485,$0.144691,"77,536,490","$33,019",2018
"$11,199,503","TX
TransferCoin",486,$1.74,"6,433,132
*","$493,273",2018
"$11,178,745","WCT
Waves Communi...",487,$1.12,"9,969,597
*","$13,795",2018
"$11,085,331","TGT
Target Coin",488,$0.011639,"952,429,892
*",$523,2018
"$11,022,984","GAM
Gambit",489,$9.18,"1,200,279

*","$44,001",2018
"$11,004,440","BCC
BitConnect",490,$1.17,"9,406,222","$2,543",2018
"$10,983,328","BBR
Boolberry",491,$0.963310,"11,401,660","$4,413",2018
"$10,914,972","DYN
Dynamic",492,$2.23,"4,885,161
*","$1,064,963",2018
"$10,892,975","MEDIC
MedicCoin",493,$0.061904,"175,965,824","$4,488",2018
"$10,876,270","ELIX
Elixir",494,$0.345639,"31,467,113
*","$46,908",2018
"$10,863,425","AUR
Auroracoin",495,$1.25,"8,658,139","$169,093",2018
"$10,752,001","MYST
Mysterium",496,$0.553399,"19,429,024
*","$179,139",2018
"$10,673,840","IFT
InvestFeed",497,$0.055773,"191,381,257
*","$11,830",2018
"$10,660,595","DBIX
DubaiCoin",498,$4.77,"2,232,901","$68,947",2018
"$10,584,671","CREDO
Credo",499,$0.019249,"549,891,703
*",Low Vol,2018
"$10,574,970","NVST
NVO",500,$0.704998,"15,000,000

*",$706,2018
"$10,558,940","HGT
HelloGold",501,$0.040143,"263,034,654
*","$9,029,728",2018
"$10,490,161","ZLA
Zilla",502,$0.272708,"38,466,654
*","$2,695,650",2018
"$10,393,603","OTN
Open Trading ...",503,$2.89,"3,592,379
*","$62,036",2018
"$10,348,764","FDX
FidentiaX",504,$0.098560,"105,000,000
*","$73,567",2018
"$10,348,462","LDC
Leadcoin",505,$0.013193,"784,399,592
*","$1,991,258",2018
"$10,320,322","CHP
CoinPoker",506,$0.057391,"179,825,671
*","$119,081",2018
"$10,215,086","TIME
Chronobank",507,$14.39,"710,113
*","$362,237",2018
"$10,209,015","REM
Remme",508,$0.017007,"600,295,910
*","$233,922",2018
"$10,200,893","CLR
ClearCoin",509,$0.012751,"800,000,000
*","$10,445",2018
"$10,173,068","XSPEC
Spectrecoin",510,$0.489437,"20,785,264
*","$28,766",2018
"$10,163,236","SYNX
Syndicate",511,$0.520347,"19,531,650
*","$463,984",2018
"$10,099,429","TOA
ToaCoin",512,$0.004139,"2,440,192,106","$57,000",2018
"$10,091,520","MOON
Mooncoin",513,$0.000045,"223,994,078,178","$13,000",2018
"$9,948,798","PURE
Pure",514,$1.61,"6,177,302","$265,714",2018
"$9,937,663","GBX
GoByte",515,$7.62,"1,303,861","$94,172",2018
"$9,927,997","BWK
Bulwark",516,$1.58,"6,293,696","$88,219",2018
"$9,897,915","TCC
The ChampCoin",517,$0.060014,"164,925,727
*","$12,000",2018
"$9,795,860","GEO
GeoCoin",518,$3.09,"3,170,551","$77,706",2018
"$9,792,671","SPHR
Sphere",519,$3.18,"3,082,940
*","$1,975,006",2018
"$9,768,278","TUSD
TrueUSD",520,$0.999505,"9,773,115
*","$1,741,781",2018
"$9,695,175","QAU
Quantum",521,$0.128964,"75,177,666
*","$12,535",2018
"$9,664,087","XAUR
Xaurum",522,$0.076015,"127,133,553
*","$33,006",2018
"$9,617,253","SEQ
Sequence",523,$0.211064,"45,565,515","$52,221",2018
"$9,579,458","COVAL
Circuits of V...",524,$0.009579,"1,000,000,000
*","$123,671",2018
"$9,558,771","MYB
MyBit Token",525,$3.41,"2,799,476
*","$7,426",2018
"$9,510,861","RVT
Rivetz",526,$0.362395,"26,244,468
*","$26,341",2018
"$9,458,977","ADB
adbank",527,$0.019667,"480,953,700
*","$79,242",2018
"$9,456,957","CHIPS
CHIPS",528,$0.451197,"20,959,686",Low Vol,2018
"$9,431,850","IPL
InsurePal",529,$0.046925,"201,000,000
*","$215,698",2018
"$9,386,518","ECOB
Ecobit",530,$0.021120,"444,444,444
*",Low Vol,2018
"$9,376,862","BCY
Bitcrystals",531,$0.404546,"23,178,754
*","$53,668",2018
"$9,362,785","PINK
PinkCoin",532,$0.024516,"381,906,699","$55,134",2018
"$9,347,420","RMC
Russian Miner...",533,$6202.67,"1,507
*","$6,050",2018
"$9,327,340","XST
Stealthcoin",534,$0.325764,"28,632,163","$32,978",2018
"$9,313,967","INSTAR
Insights Network",535,$0.074669,"124,736,613
 *","$41,022",2018
"$9,251,399","XLR
Solaris",536,$7.46,"1,239,595","$123,003",2018
"$9,208,391","IPBC
Interplanetar...",537,$0.225088,"40,910,097","$176,206",2018
"$9,153,363","PFR
Payfair",538,$0.102847,"88,999,687
*","$68,738",2018
"$9,148,684","CURE
Curecoin",539,$0.383366,"23,864,085","$23,918",2018
"$9,120,546","AVT
Aventus",540,$1.52,"6,000,000
*","$253,356",2018
"$9,097,377","HBT
Hubii Network",541,$0.673061,"13,516,418
*",$618,2018
"$8,988,237","DIM
DIMCOIN",542,$0.004275,"2,102,485,837
*","$36,092",2018
"$8,821,942","XNK
Ink Protocol",543,$0.052524,"167,960,778
*","$26,882",2018
"$8,813,735","ESP
Espers",544,$0.000411,"21,463,932,583","$8,841",2018
"$8,717,202","SLT
Smartlands",545,$1.71,"5,100,896
*","$296,652",2018
"$8,687,458","CSNO
BitDice",546,$0.124107,"70,000,000
*",$968,2018
"$8,669,291","ATN
ATN",547,$0.404148,"21,450,806
*","$17,493",2018
"$8,589,327","AIR
AirToken",548,$0.008180,"1,050,000,000
*","$161,799",2018
"$8,581,232","IPSX
IP Exchange",549,$0.010694,"802,404,382
*","$1,256,500",2018
"$8,577,224","IOP
Internet of P...",550,$2.43,"3,525,843","$1,053,353",2018
"$8,554,139","WRC
Worldcore",551,$0.048850,"175,109,299
*","$273,736",2018
"$8,550,794","PKT
Playkey",552,$0.627281,"13,631,512
*","$317,300",2018
"$8,546,214","GETX
Guaranteed Et...",553,$0.028487,"300,000,000
*","$132,483",2018
"$8,521,379","NOTE
DNotes",554,$0.055418,"153,765,036","$4,472",2018
"$8,393,340","PND
Pandacoin",555,$0.000258,"32,514,916,898","$11,349",2018
"$8,368,852","TKS
Tokes",556,$2.50,"3,342,540
*","$13,243",2018
"$8,348,907","TRCT
Tracto",557,$0.338794,"24,643,001
*","$24,655",2018
"$8,346,746","B2B
B2BX",558,$0.512859,"16,274,929
*","$294,862",2018
"$8,256,186","EBST
eBoost",559,$0.412809,"20,000,000
*","$558,436",2018
"$8,249,341","HEAT
HEAT",560,$0.244498,"33,739,948
*","$7,656",2018
"$8,234,496","NVC
Novacoin",561,$4.02,"2,050,097","$18,054",2018
"$8,102,971","PBL
Publica",562,$0.436044,"18,582,933
*","$111,558",2018
"$8,012,490","AC
AsiaCoin",563,$0.005609,"1,428,503,409",$785,2018
"$7,997,851","PUT
Profile Utili...",564,$0.186510,"42,881,584
*","$1,022,535",2018
"$7,995,592","ERO
Eroscoin",565,$0.042816,"186,744,000
*","$89,296",2018
"$7,976,868","OPT
Opus",566,$0.056945,"140,080,549
*","$24,938",2018
"$7,913,613","ATL
ATLANT",567,$0.210738,"37,551,901
*","$56,098",2018
"$7,913,354","HAC
Hackspace Cap...",568,$0.024371,"324,708,672
*",$908,2018
"$7,855,745","POLL
ClearPoll",569,$1.12,"6,999,991
*","$71,181",2018
"$7,826,148","ATB
ATBCoin",570,$0.188813,"41,449,103","$3,967,589",2018
"$7,624,784","CAG
Change",571,$0.205464,"37,109,987
*","$43,273",2018
"$7,572,387","INXT
Internxt",572,$12.03,"629,610
*","$37,583",2018
"$7,539,215","PTC
Pesetacoin",573,$0.056416,"133,636,680","$278,762",2018
"$7,430,549","BRX
Breakout Stake",574,$1.19,"6,268,082
*","$15,542",2018
"$7,430,436","ABY
ArtByte",575,$0.009376,"792,537,250","$44,089",2018
"$7,378,817","BLUE
BLUE",576,$0.201358,"36,645,278
*","$4,894",2018
"$7,364,183","DOPE
DopeCoin",577,$0.063025,"116,845,228
*","$32,829",2018
"$7,352,201","OBITS
OBITS",578,$0.469052,"15,674,600
*","$7,185",2018
"$7,284,850","REBL
REBL",579,$0.043040,"169,256,746
*","$1,565,633",2018
"$7,246,750","SPF
SportyCo",580,$0.138280,"52,406,425
*","$1,237,776",2018
"$7,146,282","GET
GET Protocol",581,$0.688175,"10,384,393
*","$4,137",2018
"$7,043,305","GLD
GoldCoin",582,$0.171912,"40,970,382","$38,407",2018
"$6,985,826","GCN
GCN Coin",583,$0.000045,"155,094,107,917","$8,532",2018
"$6,960,143","DOVU
Dovu",584,$0.109105,"63,793,250
*","$13,239",2018
"$6,951,096","HQX
HOQU",585,$0.045998,"151,118,386
*","$8,417",2018
"$6,926,758","PING
CryptoPing",586,$0.696010,"9,952,089
*","$347,736",2018
"$6,875,167","AID
AidCoin",587,$0.186811,"36,802,836
*","$104,898",2018
"$6,849,199","DOT
Dotcoin",588,$0.023242,"294,696,212
*","$9,998",2018
"$6,762,249","SXUT
Spectre.ai Ut...",589,$0.275678,"24,529,558
*","$495,122",2018
"$6,737,980","KORE
Kore",590,$3.33,"2,022,465
*","$216,886",2018
"$6,733,837","BTCZ
BitcoinZ",591,$0.004198,"1,603,913,276","$89,041",2018
"$6,731,227","DGPT
DigiPulse",592,$4.80,"1,402,641
*","$119,002",2018
"$6,730,110","KB3
B3Coin",593,$0.009279,"725,322,020","$4,900",2018
"$6,695,617","MEME
Memetic / Pep...",594,$0.302695,"22,119,995","$686,250",2018
"$6,680,081","GAT
Gatcoin",595,$0.012607,"529,861,449
*","$72,131",2018
"$6,510,916","VIU
Viuly",596,$0.009396,"692,968,921
*","$860,044",2018
"$6,459,326","UCASH
U.CASH",597,$0.003502,"1,844,678,441
*","$12,297",2018
"$6,404,719","QWARK
Qwark",598,$0.118003,"54,276,127
*","$57,670",2018
"$6,333,723","ASTRO
Astro",599,$1.91,"3,313,833
*","$3,554",2018
"$6,283,365","TIE
Ties.DB",600,$0.153670,"40,888,606
*",$996,2018
"$6,241,131","CAT
BlockCAT",601,$0.847966,"7,360,121
*","$18,595",2018
"$6,209,799","HUSH
Hush",602,$1.68,"3,693,956","$89,511",2018
"$6,202,687","UNIT
Universal Cur...",603,$0.455297,"13,623,381","$324,935",2018
"$6,195,652","MAX
MaxCoin",604,$0.100831,"61,445,805","$7,078",2018
"$6,114,832","HORSE
Ethorse",605,$0.060859,"100,475,600
*","$74,615",2018
"$6,074,659","PIRL
Pirl",606,$0.501404,"12,115,296","$37,241",2018
"$6,019,435","GLA
Gladius Token",607,$0.550669,"10,931,139
*","$102,654",2018
"$5,970,977","SPR
SpreadCoin",608,$0.602160,"9,915,934","$353,909",2018
"$5,949,522","TFL
TrueFlip",609,$0.952340,"6,247,267
*","$126,014",2018
"$5,903,798","LIFE
LIFE",610,$0.000328,"17,979,060,138
 *","$33,339",2018
"$5,857,916","EXCL
ExclusiveCoin",611,$1.29,"4,550,461","$75,903",2018
"$5,835,262","APX
APX",612,$8.30,"703,179
*","$6,610",2018
"$5,828,644","LEV
Leverj",613,$0.049357,"118,090,511
*","$72,916",2018
"$5,825,552","BUN
BunnyCoin",614,$0.000057,"102,985,734,129","$1,089",2018
"$5,781,071","VOISE
Voise",615,$0.011250,"513,887,536
*","$126,179",2018
"$5,765,107","NIO
Autonio",616,$0.087578,"65,828,135
*","$46,817",2018
"$5,654,179","USNBT
NuBits",617,$0.569339,"9,931,135
*","$2,990,687",2018
"$5,558,417","IDXM
IDEX Membership",618,$2779.21,"2,000
 *","$20,826",2018
"$5,502,614","SEXC
ShareX",619,$0.008524,"645,515,075
*","$574,998",2018
"$5,498,243","SPRTS
Sprouts",620,$8.6e-07,"6,405,897,948,303
*","$6,504",2018
"$5,493,609","SETH
Sether",621,$0.318194,"17,264,984
*","$174,790",2018
"$5,481,355","DTH
Dether",622,$0.075605,"72,500,000
*","$9,399",2018
"$5,260,586","ERC
EuropeCoin",623,$0.523184,"10,054,949","$2,731",2018
"$5,255,332","MNTP
GoldMint",624,$2.74,"1,914,997
*","$3,162",2018
"$5,251,051","VTR
vTorrent",625,$0.454659,"11,549,433","$77,405",2018
"$5,176,974","XNN
Xenon",626,$0.017257,"300,000,000
*",Low Vol,2018
"$5,159,700","PLAY
HEROcoin",627,$0.043339,"119,054,840
*","$493,359",2018
"$5,140,632","LALA
LALA World",628,$0.027685,"185,681,985
*","$757,165",2018
"$5,127,918","DEV
DeviantCoin",629,$2.11,"2,435,051","$101,365",2018
"$5,105,504","DRP
DCORP",630,$0.630776,"8,094,002
*","$6,218",2018
"$5,094,095","LOCI
LOCIcoin",631,$0.139495,"36,518,110
*","$16,458",2018
"$5,092,097","VRM
VeriumReserve",632,$3.21,"1,586,177","$33,394",2018
"$5,066,672","J8T
JET8",633,$0.018880,"268,367,472
*","$142,711",2018
"$5,064,439","TIPS
FedoraCoin",634,$0.000024,"212,269,865,434","$136,657",2018
"$5,058,996","1WO
1World",635,$0.248989,"20,318,168
*","$344,707",2018
"$5,055,524","BTM
Bitmark",636,$0.584421,"8,650,485","$102,132",2018
"$5,051,617","2GIVE
2GIVE",637,$0.009727,"519,365,621","$34,589",2018
"$5,032,259","BON
Bonpay",638,$0.445715,"11,290,301
*","$107,441",2018
