coin_marketcap,coin_name,coin_position,coin_price,coin_supply,coin_volume,year
"$2,495","BOLI
Bolivarcoin",338,$0.000895,"2,786,717",Low Vol,2016
"$2,429","BITEUR
bitEUR",339,$1.20,"2,018
*",Low Vol,2016
"$2,107","UIS
Unitus",340,$0.000084,"24,976,898",Low Vol,2016
"$1,943","URC
Unrealcoin",341,$0.000277,"7,024,402",Low Vol,2016
"$1,499","LEA
LeaCoin",342,$0.000010,"157,172,821",Low Vol,2016
"$1,169","IEC
IvugeoCoin",343,$0.000968,"1,207,977
*",Low Vol,2016
"$1,102","EVIL
Evil Coin",344,$0.000138,"7,995,570",Low Vol,2016
"$1,049","SDP
SydPak",345,$0.006763,"155,057
*",Low Vol,2016
"$1,019","BNT
Bantam",346,$0.000392,"2,601,373","$1,125",2016
$979,"IMS
Independent M...",347,$0.000272,"3,597,000",Low Vol,2016
$974,"NEVA
NevaCoin",348,$0.007137,"136,530",Low Vol,2016
$336,"PCM
PROCOM coin",349,$0.001580,"212,709","$1,200",2016
$98,"XNG
Enigma",350,$0.005921,"16,627",Low Vol,2016
?,"TRMB
TRMB",351,$0.153847,"?
*","$650,890",2016
"$693,264","AMBER
AmberCoin",352,$0.015985,"43,370,232",Low Vol,2016
"$443,457","CSC
CasinoCoin",353,$0.011835,"37,470,983
*",Low Vol,2016
"$394,733","AC
AsiaCoin",354,$0.000912,"432,984,471",Low Vol,2016
"$371,100","DEX
InstantDEX",355,$0.371100,"1,000,000
*",Low Vol,2016
"$224,803","LXC
Librexcoin",356,$0.022975,"9,784,875",Low Vol,2016
"$182,611","FIMK
FIMKrypto",357,$0.000402,"454,311,198
*",Low Vol,2016
"$142,978","GRS
Groestlcoin",358,$0.002257,"63,341,133",Low Vol,2016
"$142,464","JLH
jl777hodl",359,$0.014246,"10,000,000
*",Low Vol,2016
"$141,759","NXTV
NXTventure",360,$0.141759,"1,000,000
*",Low Vol,2016
"$140,960","MED
Mediterranean...",361,$0.003486,"40,431,897",Low Vol,2016
"$140,063","MMNXT
MMNXT",362,$0.014006,"10,000,000
*",Low Vol,2016
"$132,355","FLY
Flycoin",363,$0.657264,"201,372
*",Low Vol,2016
"$128,360","PND
Pandacoin",364,$0.000004,"32,514,916,898",Low Vol,2016
"$113,030","XDP
Dogeparty",365,$0.042205,"2,678,140
*",Low Vol,2016
"$103,554","CARBON
Carboncoin",366,$0.000007,"15,388,322,614",Low Vol,2016
"$99,720","NXTprivacy
NXTprivacy",367,$0.099720,"1,000,000
*",Low Vol,2016
"$91,880","KOBO
Kobocoin",368,$0.003783,"24,290,004
*",Low Vol,2016
"$84,138","CORE
CORE",369,$0.192316,"437,498
*",Low Vol,2016
"$69,472","LEAF
LeafCoin",370,$0.000005,"15,322,977,853",Low Vol,2016
"$60,133","PLNC
PLNcoin",371,$0.003519,"17,089,600",Low Vol,2016
"$59,186","SMBR
Sembro Token",372,$0.023639,"2,503,710
*",Low Vol,2016
"$56,553","HEX
Heisenberg",373,$0.000005,"12,473,553,843",Low Vol,2016
"$47,486","BANX
Banx",374,$0.000396,"120,000,000
*",Low Vol,2016
"$43,490","KORE
Kore",375,$0.023753,"1,830,949
*",Low Vol,2016
"$42,926","BGCAFFE
Buongiorno Caffe",376,$0.392756,"109,295
*",Low Vol,2016
"$42,519","DARK
DarkCoin",377,$0.003255,"13,061,361",Low Vol,2016
"$42,263","CRYPT
CryptCoin",378,$0.007009,"6,029,571",Low Vol,2016
"$37,027","CKC
Checkcoin",379,$0.001871,"19,786,781",Low Vol,2016
"$33,708","TRC
Terracoin",380,$0.002267,"14,869,500",Low Vol,2016
"$32,073","SCRT
SecretCoin",381,$0.007624,"4,206,952
*",Low Vol,2016
"$31,083","SNRG
Synergy",382,$0.024020,"1,294,028

*",Low Vol,2016
"$30,709","TROLL
Trollcoin",383,$0.000059,"519,384,764",Low Vol,2016
"$30,555","SSD
Sonic",384,$0.001363,"22,416,784
*",Low Vol,2016
"$30,487","GAIA
GAIA",385,$0.001265,"24,101,381
*",Low Vol,2016
"$28,330","ADN
Aiden",386,$0.001935,"14,639,403",Low Vol,2016
"$26,646","LOT
LottoCoin",387,$0.000002,"14,491,014,421",Low Vol,2016
"$25,749","FRK
Franko",388,$0.040688,"632,845",Low Vol,2016
"$24,864","XRA
Ratecoin",389,$0.000285,"87,128,168
*",Low Vol,2016
"$24,436","FCN
Fantomcoin",390,$0.006089,"4,012,965",Low Vol,2016
"$23,463","DSH
Dashcoin",391,$0.001946,"12,058,917",Low Vol,2016
"$17,806","ARI
Aricoin",392,$0.000127,"140,262,505",Low Vol,2016
"$16,750","BSTY
GlobalBoost-Y",393,$0.002063,"8,119,041",Low Vol,2016
"$16,429","SFR
SaffronCoin",394,$0.000806,"20,386,026",Low Vol,2016
"$16,421","MOIN
Moin",395,$0.001723,"9,530,735
*",Low Vol,2016
"$16,058","DIME
Dimecoin",396,$3.3e-08,"479,435,679,452",Low Vol,2016
"$15,754","DTC
DayTraderCoin",397,$0.014012,"1,124,327
*",Low Vol,2016
"$15,419","888
OctoCoin",398,$0.000375,"41,119,022",Low Vol,2016
"$13,474","ICB
IcebergCoin",399,$0.002952,"4,564,899",Low Vol,2016
"$13,446","SLING
Sling",400,$0.012519,"1,074,095
*",Low Vol,2016
"$12,997","SPEX
SproutsExtreme",401,$0.000005,"2,866,607,586
*",Low Vol,2016
"$12,787","SMC
SmartCoin",402,$0.000603,"21,204,983",Low Vol,2016
"$12,702","MEOW
Kittehcoin",403,$5.3e-07,"23,905,669,976",Low Vol,2016
"$12,339","CORG
CorgiCoin",404,$0.000013,"932,361,655
*",Low Vol,2016
"$12,294","XCO
X-Coin",405,$0.000993,"12,384,976
*",Low Vol,2016
"$11,805","XPD
PetroDollar",406,$0.000184,"63,993,275",Low Vol,2016
"$11,648","TRON
Positron",407,$0.007072,"1,646,961
*",Low Vol,2016
"$11,070","ARG
Argentum",408,$0.002176,"5,086,573",Low Vol,2016
"$10,503","MWC
MultiWalletCoin",409,$0.000385,"27,254,738
*",Low Vol,2016
"$10,201","RNC
ReturnCoin",410,$0.000041,"250,000,516
*",Low Vol,2016
"$9,888","SPT
Spots",411,$0.000511,"19,356,788",Low Vol,2016
"$9,296","CON
PayCon",412,$0.000558,"16,668,965
*",Low Vol,2016
"$8,707","QCN
QuazarCoin",413,$0.002267,"3,840,799",Low Vol,2016
"$8,591","BTB
BitBar",414,$0.351375,"24,450",Low Vol,2016
"$8,453","XAI
Sapience AIFX",415,$0.012350,"684,468
*",Low Vol,2016
"$7,560","APEX
ApexCoin",416,$0.001233,"6,133,914
*",Low Vol,2016
"$6,744","CHC
ChainCoin",417,$0.000713,"9,463,967",Low Vol,2016
"$6,549","GCN
GCN Coin",418,$7.4e-08,"88,621,910,000",Low Vol,2016
"$6,517","CHIP
ChipCoin",419,$0.000630,"10,341,384",Low Vol,2016
"$6,496","BTCS
Bitcoin Scrypt",420,$0.000508,"12,792,950",Low Vol,2016
"$6,340","XCT
C-Bit",421,$0.000220,"28,876,861",Low Vol,2016
"$6,142","G3N
G3N",422,$0.001084,"5,665,068",Low Vol,2016
"$6,065","CFC
CoffeeCoin",423,$0.000041,"148,680,196
*",Low Vol,2016
"$5,718","NYC
NewYorkCoin",424,$9.6e-08,"59,719,935,819",Low Vol,2016
"$5,369","BTQ
BitQuark",425,$0.001011,"5,309,916",Low Vol,2016
"$5,142","ZNY
Bitzeny",426,$0.000068,"75,614,500",Low Vol,2016
"$5,118","GUA
Guarany",427,$0.014626,"349,951",Low Vol,2016
"$5,101","BOD
Bloodcoin",428,$0.000018,"281,289,440",Low Vol,2016
"$5,066","BUN
BunnyCoin",429,$5.1e-08,"99,305,953,628",Low Vol,2016
"$5,047","OS76
OsmiumCoin",430,$0.005681,"888,446",Low Vol,2016
"$4,953","CC
CyberCoin",431,$0.000009,"546,269,374
*",Low Vol,2016
"$4,902","NYAN
Nyancoin",432,$0.000018,"270,294,792",Low Vol,2016
"$4,599","42
42-coin",433,$69.85,65.842449,Low Vol,2016
"$4,300","ACP
AnarchistsPrime",434,$0.001269,"3,387,910",Low Vol,2016
"$4,217","VCN
Vcoin",435,$0.000413,"10,218,960",Low Vol,2016
"$3,941","NUC
NuclearCoin",436,$0.036518,"107,906
*",Low Vol,2016
"$3,803","BOB
Dobbscoin",437,$0.000845,"4,498,007",Low Vol,2016
"$3,752","EMD
Emerald Crypto",438,$0.000212,"17,692,421",Low Vol,2016
"$3,626","CYG
Cygnus",439,$0.000262,"13,815,013",Low Vol,2016
"$3,423","MCZ
MangoCoinz",440,$0.002290,"1,495,037",Low Vol,2016
"$3,253","UNIC
UniCoin",441,$0.001266,"2,569,664",Low Vol,2016
"$3,156","DP
DigitalPrice",442,$0.000868,"3,633,880
*",Low Vol,2016
"$3,110","LYB
Lyrabar",443,$0.002661,"1,168,586",Low Vol,2016
"$3,031","XGR
GoldReserve",444,$0.000236,"12,856,129",Low Vol,2016
"$2,883","CAPT
CAPTcoin",445,$0.000850,"3,389,630
*",Low Vol,2016
"$2,671","RPC
RonPaulCoin",446,$0.005293,"504,562",Low Vol,2016
"$2,148","DIBS
Dibbits",447,$0.004255,"504,912
*",Low Vol,2016
"$2,100","FIC
Full Integrit...",448,$0.000006,"375,613,050",Low Vol,2016
"$1,975","DUO
ParallelCoin",449,$0.007668,"257,566",Low Vol,2016
"$1,964","BTCU
BitcoinUltra",450,$0.002000,"982,013
*",Low Vol,2016
"$1,914","ANAL
AnalCoin",451,$0.007257,"263,721
*",Low Vol,2016
"$1,878","WHIPPED
BDSM-FETISH",452,$0.003443,"545,423
*",Low Vol,2016
"$1,761","OZC
Ozziecoin",453,$0.000009,"198,202,500",Low Vol,2016
"$1,667","POP
PopularCoin",454,$5.2e-07,"3,187,505,961",Low Vol,2016
"$1,526","TENNET
TenneT",455,$0.000313,"4,873,837
*",Low Vol,2016
"$1,472","AUM
Alexium",456,$0.000073,"20,297,336
*",Low Vol,2016
"$1,369","CAID
Coinaid",457,$0.000014,"100,643,070
*",Low Vol,2016
"$1,312","ALTC
Antilitecoin",458,$0.000042,"31,512,613",Low Vol,2016
"$1,270","DCRE
DeltaCredits",459,$0.014105,"90,054
*",Low Vol,2016
"$1,195","TRBO
TurboStake",460,$0.000038,"31,743,767",Low Vol,2016
"$1,181","EVO
Evotion",461,$0.000772,"1,529,360",Low Vol,2016
"$1,152","DGCS
Digital Credits",462,$0.000199,"5,776,899",Low Vol,2016
"$1,150","HEEL
HeelCoin",463,$0.000218,"5,283,847
*",Low Vol,2016
"$1,146","CTO
Crypto",464,$0.000240,"4,770,780",Low Vol,2016
"$1,102","BTCRY
BitCrystal",465,$0.000005,"244,830,116",Low Vol,2016
"$1,102","MTLMC3
Metal Music Coin",466,$0.000014,"79,719,140",Low Vol,2016
"$1,035","TOP
TopCoin",467,$0.000032,"31,925,008",Low Vol,2016
$751,"$$$
Money",468,$0.000016,"45,887,218",Low Vol,2016
$633,"MMXVI
MMXVI",469,$0.000196,"3,225,649",Low Vol,2016
$592,"SHND
StrongHands",470,$0.000009,"65,264,162",Low Vol,2016
$588,"PR
Prototanium",471,$0.003359,"175,190",Low Vol,2016
$583,"ZMC
ZombieCoin",472,$0.000086,"6,738,114
*",Low Vol,2016
$567,"GCC
GuccioneCoin",473,$0.000036,"15,630,728
*",Low Vol,2016
$524,"WSX
WeAreSatoshi",474,$0.000023,"23,099,901",Low Vol,2016
$517,"BSC
BowsCoin",475,$0.000112,"4,626,164",Low Vol,2016
$489,"SLFI
Selfiecoin",476,$0.000005,"107,829,281",Low Vol,2016
$389,"SANDG
Save and Gain",477,$0.000127,"3,064,800",Low Vol,2016
$350,"JIF
JiffyCoin",478,$0.000245,"1,430,350",Low Vol,2016
$319,"P7C
P7Coin",479,$0.000009,"35,220,238",Low Vol,2016
$289,"HZT
HazMatCoin",480,$0.000275,"1,051,090",Low Vol,2016
$278,"DON
Donationcoin",481,$0.000060,"4,607,050",Low Vol,2016
$236,"IPC
ImperialCoin",482,$0.000001,"157,865,000",Low Vol,2016
$146,"EUC
Eurocoin",483,$0.000045,"3,220,632",Low Vol,2016
$95,"HUN
Hundredcoin",484,$0.000003,"27,892,220",Low Vol,2016
$72,"CRT
CRTCoin",485,$0.000907,"79,270",Low Vol,2016
$51,"CF
Californium",486,$0.000461,"111,110",Low Vol,2016
?,"CHAO
23 Skidoo",487,$1586.73,?,Low Vol,2016
?,"HOR
HoriemonCard",488,$132.55,"?
*",Low Vol,2016
?,"DUCK
DuckDuckCoin",489,$126.56,?,Low Vol,2016
?,"DGD
DigixDAO",490,$31.66,"?
*","$3,502",2016
?,"REP
Augur",491,$7.17,"?
*","$6,892",2016
?,"ACCI
NxttyACCI",492,$1.59,"?
*",Low Vol,2016
?,"LSK
Lisk",493,$1.23,"?
*","$159,822",2016
?,"EDRC
EDRCoin",494,$0.936535,"?
 *","$64,533",2016
?,"XUSD
CoinoUSD",495,$0.721064,"?
*","$3,421",2016
?,"LEO
LEOcoin",496,$0.307116,"?
*","$7,685",2016
?,"1CR
1CRedit",497,$0.254041,?,Low Vol,2016
?,"CLUB
ClubCoin",498,$0.204534,"?
*","$3,385",2016
?,"MYC
MaYaCoin",499,$0.195887,"?
*",Low Vol,2016
?,"GBC
GBCGoldCoin",500,$0.107376,?,$598,2016
?,"FIRE
Firecoin",501,$0.088630,"?
*",Low Vol,2016
?,"QWARK
Qwark",502,$0.083606,"?
*","$5,225",2016
?,"TBC
TBCoin",503,$0.076515,"?
*","$10,247",2016
?,"APC
AlpaCoin",504,$0.075116,?,Low Vol,2016
?,"DROP
Faucetcoin",505,$0.045523,"?
*",Low Vol,2016
?,"SAK
Sharkcoin",506,$0.033647,?,"$23,814",2016
?,"UNC
UNCoin",507,$0.017410,"?
*",Low Vol,2016
?,"NOC
Nocturna",508,$0.011398,?,Low Vol,2016
?,"TK
Timekoin",509,$0.011084,?,Low Vol,2016
?,"BAC
BitAlphaCoin",510,$0.009349,?,Low Vol,2016
?,"AIB
Advanced Inte...",511,$0.008531,?,Low Vol,2016
?,"OP
Operand",512,$0.008468,"?

*","$22,151",2016
?,"XSEED
BitSeeds",513,$0.007553,?,Low Vol,2016
?,"FUTC
FutCoin",514,$0.006480,?,Low Vol,2016
?,"STHR
Stakerush",515,$0.004488,"?
*",Low Vol,2016
?,"EC
Eclipse",516,$0.004261,"?
*",Low Vol,2016
?,"SHELL
ShellPay",517,$0.004130,"?
*","$2,998",2016
?,"VTR
vTorrent",518,$0.002878,?,Low Vol,2016
?,"KC
Kcoin",519,$0.002716,?,Low Vol,2016
?,"GMX
GoldMaxCoin",520,$0.002380,"?
*",Low Vol,2016
?,"FSC2
FriendshipCoin 2",521,$0.001216,"?
*",Low Vol,2016
?,"BRAIN
Braincoin",522,$0.001211,"?
*",$749,2016
?,"POST
PostCoin",523,$0.001006,"?
*","$1,975",2016
?,"OFF
Cthulhu Offer...",524,$0.000968,?,Low Vol,2016
?,"INC
Incrementum",525,$0.000913,"?
*",Low Vol,2016
?,"CNC
CHNCoin",526,$0.000898,?,$509,2016
?,"SKB
SkullBuzz",527,$0.000667,"?
*",Low Vol,2016
?,"NXE
NXE",528,$0.000601,?,Low Vol,2016
?,"HTC
HitCoin",529,$0.000490,?,"$25,559",2016
?,"HIRE
Bithire",530,$0.000382,"?
*",Low Vol,2016
?,"IRL
IrishCoin",531,$0.000332,?,Low Vol,2016
?,"LFO
Local Family ...",532,$0.000291,?,Low Vol,2016
?,"DEUR
DigiEuro",533,$0.000287,?,Low Vol,2016
?,"DUB
Dubstep",534,$0.000258,"?
*",Low Vol,2016
?,"MOTO
Motocoin",535,$0.000258,?,Low Vol,2016
?,"RUBIT
RubleBit",536,$0.000219,?,Low Vol,2016
?,"BUMBA
BumbaCoin",537,$0.000190,?,Low Vol,2016
?,"PTA
Pentacoin",538,$0.000134,"?
*",Low Vol,2016
?,"FLAX
Flaxscript",539,$0.000123,?,Low Vol,2016
?,"OPES
Opescoin",540,$0.000109,?,Low Vol,2016
?,"BCF
Bitcoin Fast",541,$0.000093,?,Low Vol,2016
?,"DIGS
Diggits",542,$0.000063,"?
*",Low Vol,2016
?,"DOT
Dotcoin",543,$0.000050,"?
*",Low Vol,2016
?,"LTS
LiteStarCoin",544,$0.000041,"?
*",Low Vol,2016
?,"DETH
DarkEther",545,$0.000041,"?
*",Low Vol,2016
?,"YACC
YACCoin",546,$0.000038,?,Low Vol,2016
?,"PAYP
PayPeer",547,$0.000027,?,Low Vol,2016
?,"PFC
ProfitCoin",548,$0.000027,?,Low Vol,2016
?,"IBITS
iBits",549,$0.000026,"?
*",Low Vol,2016
?,"ASC
AsicCoin",550,$0.000023,?,Low Vol,2016
?,"TTY
Trinity",551,$0.000021,?,Low Vol,2016
?,"MONETA
Moneta",552,$0.000018,?,Low Vol,2016
?,"PURE
PurePOS",553,$0.000018,"?
*",Low Vol,2016
?,"CD
CandleCoin",554,$0.000018,"?
*",Low Vol,2016
?,"DCYP
DarkCypher",555,$0.000017,"?
*",Low Vol,2016
?,"X2
X2",556,$0.000014,"?
*",Low Vol,2016
?,"CNO
Coin(O)",557,$0.000014,?,Low Vol,2016
?,"BRC
Biebercoin",558,$0.000010,?,Low Vol,2016
?,"CIONZ
CIONZ",559,$0.000005,?,Low Vol,2016
?,"STRB
SuperTurboStake",560,$0.000005,"?
*",Low Vol,2016
?,"CME
Cashme",561,$0.000005,?,Low Vol,2016
?,"FFC
FireFlyCoin",562,$0.000005,?,Low Vol,2016
?,"FUNK
The Cypherfunks",563,$6.4e-07,?,Low Vol,2016
?,"VAL
Valorbit",564,$4e-08,?,Low Vol,2016
?,"$PAC
PACcoin",565,$1.3e-08,?,Low Vol,2016
